date,weather_code,temperature_2m_max,temperature_2m_min,rain_sum,shortwave_radiation_sum,temperature_2m_mean,wind_direction_10m_dominant,wind_speed_10m_max,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,wind_gusts_10m_max,cloud_cover_max,cloud_cover_min,cloud_cover_mean
2021-12-28 00:00:00+00:00,63.0,31.9,22.95,4.8999996,16.33,26.5,24.218912,16.263872,80.78968,97.62233,53.42723,30.599998,100.0,8.0,52.708332
2021-12-29 00:00:00+00:00,51.0,30.45,22.6,0.2,13.03,26.547915,27.881096,10.990322,73.79509,89.79126,58.304432,24.84,100.0,61.0,95.291664
2021-12-30 00:00:00+00:00,53.0,32.7,22.55,1.3000001,19.51,27.235418,35.26696,15.7908325,61.30771,75.86333,43.56434,29.519999,100.0,29.0,89.75
2021-12-31 00:00:00+00:00,3.0,31.85,23.0,0.0,19.4,27.047918,32.082165,14.05845,60.013393,78.781525,41.200527,26.28,100.0,1.0,68.958336
2022-01-01 00:00:00+00:00,3.0,32.9,23.1,0.0,19.71,27.639582,54.26274,14.48972,60.00963,79.20429,37.81468,23.759998,100.0,14.0,58.875
2022-01-02 00:00:00+00:00,51.0,32.95,23.5,0.1,19.67,28.15625,52.35773,11.177405,62.783016,85.17882,36.32104,23.4,100.0,62.0,93.833336
2022-01-03 00:00:00+00:00,51.0,32.25,23.25,0.1,17.23,27.614586,43.25473,12.7279215,65.20705,81.72183,43.306793,21.599998,100.0,66.0,95.166664
2022-01-04 00:00:00+00:00,55.0,33.25,23.35,1.4,19.16,27.824997,33.690117,16.854767,69.30714,95.27182,45.09201,34.56,100.0,40.0,82.875
2022-01-05 00:00:00+00:00,51.0,32.25,24.0,0.90000004,18.86,27.725,134.9999,12.605142,70.06259,96.16156,48.436153,28.44,100.0,31.0,82.333336
2022-01-06 00:00:00+00:00,53.0,31.35,23.6,1.1,16.98,27.158333,45.76383,12.0694,77.67287,98.50366,55.479893,24.119999,100.0,2.0,52.458332
2022-01-07 00:00:00+00:00,51.0,32.75,23.1,0.5,19.83,27.4625,58.70705,15.273505,72.25535,94.110115,47.68793,27.0,96.0,0.0,37.583332
2022-01-08 00:00:00+00:00,3.0,33.85,22.3,0.0,21.31,27.34375,110.22494,16.434305,69.226135,98.48905,32.299507,28.8,100.0,0.0,56.208332
2022-01-09 00:00:00+00:00,2.0,32.85,23.8,0.0,19.96,27.516668,106.567375,18.892282,69.887085,92.16145,39.754597,30.599998,66.0,0.0,21.041666
2022-01-10 00:00:00+00:00,55.0,31.75,23.25,2.8999999,18.89,27.514585,101.896324,12.768586,67.050606,85.07039,51.088295,21.96,100.0,0.0,48.041668
2022-01-11 00:00:00+00:00,51.0,33.65,21.85,0.1,20.06,27.318748,99.52297,20.966715,61.967052,84.62226,33.620422,34.92,99.0,0.0,53.916668
2022-01-12 00:00:00+00:00,3.0,32.75,22.2,0.0,21.22,26.789587,110.69552,18.0,63.025543,87.907555,33.144684,29.519999,100.0,0.0,61.958332
2022-01-13 00:00:00+00:00,3.0,32.7,21.0,0.0,21.48,26.439583,95.3691,19.164719,60.656765,86.59026,34.23116,31.68,100.0,0.0,70.958336
2022-01-14 00:00:00+00:00,3.0,32.8,21.3,0.0,20.94,26.679167,111.54107,15.937878,58.879883,89.2071,27.996616,29.16,100.0,6.0,81.416664
2022-01-15 00:00:00+00:00,3.0,33.0,21.5,0.0,21.66,26.683332,106.09088,17.873554,63.681637,89.2418,32.039536,30.599998,100.0,0.0,40.708332
2022-01-16 00:00:00+00:00,3.0,33.7,22.25,0.0,21.11,27.331253,123.98763,19.130875,62.87804,84.96603,31.948164,35.64,90.0,0.0,28.208334
2022-01-17 00:00:00+00:00,51.0,32.0,22.55,0.4,17.4,27.358335,114.17479,16.299694,63.216167,87.39644,41.766125,26.64,100.0,0.0,70.375
2022-01-18 00:00:00+00:00,3.0,34.0,22.55,0.0,21.24,27.616663,39.400562,17.727943,63.27003,89.869095,30.914238,34.56,100.0,0.0,53.541668
2022-01-19 00:00:00+00:00,3.0,33.35,22.45,0.0,20.19,27.139582,139.10818,17.654688,64.83902,89.84732,35.120354,30.239998,100.0,0.0,62.375
2022-01-20 00:00:00+00:00,51.0,32.95,22.85,0.8,20.45,27.289583,162.75838,18.214718,65.514915,90.163155,38.81483,31.319998,90.0,0.0,23.375
2022-01-21 00:00:00+00:00,51.0,32.9,23.0,0.1,20.74,27.264582,144.65367,18.919704,66.440384,91.56345,41.98381,32.760002,55.0,0.0,16.708334
2022-01-22 00:00:00+00:00,3.0,33.7,23.25,0.0,19.73,27.1875,143.24426,21.9718,70.0104,92.13024,37.069706,36.36,100.0,0.0,20.541666
2022-01-23 00:00:00+00:00,51.0,32.65,23.25,0.2,19.4,27.25208,152.10281,15.226764,72.60645,98.202065,44.51352,26.64,98.0,0.0,34.041668
2022-01-24 00:00:00+00:00,3.0,33.25,23.3,0.0,20.08,27.608337,122.11614,17.654688,72.37646,96.72671,40.5105,28.08,100.0,11.0,76.625
2022-01-25 00:00:00+00:00,51.0,32.1,23.25,1.1,16.8,27.070831,146.961,16.62249,74.089836,94.43796,49.930855,31.68,100.0,2.0,36.333332
2022-01-26 00:00:00+00:00,51.0,34.25,23.25,0.2,20.41,27.754168,138.14497,22.380884,72.44403,97.905174,40.317097,36.719997,100.0,4.0,44.333332
2022-01-27 00:00:00+00:00,51.0,34.8,22.65,0.1,19.8,27.689583,124.186264,22.415602,70.26205,98.49301,27.35239,36.0,100.0,1.0,55.291668
2022-01-28 00:00:00+00:00,3.0,34.75,23.3,0.0,21.5,28.541662,215.36253,11.298495,66.53106,96.435135,33.06861,25.199999,100.0,12.0,78.666664
2022-01-29 00:00:00+00:00,51.0,33.8,23.9,0.3,20.26,28.008333,176.16415,18.998316,71.4078,94.71613,40.320744,30.960001,100.0,1.0,34.916668
2022-01-30 00:00:00+00:00,51.0,32.4,23.45,0.3,19.39,27.362503,148.72525,20.288164,71.95245,89.09857,50.706852,34.92,100.0,0.0,41.208332
2022-01-31 00:00:00+00:00,1.0,34.15,23.65,0.0,21.63,27.856249,129.76805,20.808498,66.10514,84.85073,38.07866,35.64,32.0,0.0,7.25
2022-02-01 00:00:00+00:00,3.0,36.0,23.9,0.0,21.81,28.65,123.85302,24.962307,59.03136,83.907684,29.510689,41.399998,100.0,0.0,39.208332
2022-02-02 00:00:00+00:00,3.0,35.7,23.65,0.0,21.65,28.564583,132.28008,20.188908,60.773403,83.55562,30.292051,35.28,94.0,0.0,47.416668
2022-02-03 00:00:00+00:00,51.0,35.3,24.25,0.1,21.54,29.01458,112.98216,19.242327,61.82308,87.288895,33.536304,33.48,90.0,0.0,26.25
2022-02-04 00:00:00+00:00,51.0,35.5,24.05,0.2,21.61,29.191664,94.99667,16.563911,60.61745,80.57045,31.811405,29.16,100.0,0.0,66.666664
2022-02-05 00:00:00+00:00,51.0,34.4,23.7,0.3,21.59,28.922918,48.226273,11.753876,56.34135,76.599556,34.58789,24.84,100.0,0.0,81.541664
2022-02-06 00:00:00+00:00,51.0,35.45,24.2,0.4,19.23,28.8125,74.6315,20.532627,58.5484,80.87748,32.52835,38.16,100.0,4.0,82.75
2022-02-07 00:00:00+00:00,51.0,35.8,25.15,0.4,20.62,29.243752,122.69083,17.566378,59.079807,80.71403,34.208046,34.56,100.0,1.0,38.125
2022-02-08 00:00:00+00:00,53.0,35.45,24.8,1.0,19.79,29.204163,111.59865,17.49615,57.50424,73.54033,38.194523,30.599998,100.0,8.0,76.125
2022-02-09 00:00:00+00:00,51.0,35.55,24.75,0.1,21.37,29.235415,98.94623,18.709612,59.723495,78.703705,32.971596,31.68,100.0,12.0,81.083336
2022-02-10 00:00:00+00:00,55.0,35.95,24.65,1.0,21.27,29.400002,107.790436,17.114204,59.463078,81.89518,34.248886,33.48,100.0,36.0,91.791664
2022-02-11 00:00:00+00:00,51.0,35.25,24.9,0.4,22.09,29.04584,118.78419,18.504139,59.273083,78.725,35.822292,30.599998,100.0,36.0,87.875
2022-02-12 00:00:00+00:00,51.0,34.95,24.9,0.2,18.91,28.708338,134.91302,20.316889,63.95146,84.20817,36.8833,35.64,100.0,29.0,91.541664
2022-02-13 00:00:00+00:00,63.0,33.5,24.75,8.1,18.61,27.739584,118.15397,18.864824,73.31292,89.7405,44.3267,41.760002,100.0,5.0,39.791668
2022-02-14 00:00:00+00:00,51.0,34.3,24.65,0.1,20.08,28.722914,107.530975,19.826164,68.359314,85.99729,43.051815,35.28,100.0,1.0,33.541668
2022-02-15 00:00:00+00:00,53.0,34.25,24.7,1.2,21.23,28.406248,114.20697,27.0,67.44142,85.47991,42.362755,43.92,45.0,0.0,14.458333
2022-02-16 00:00:00+00:00,51.0,34.1,24.4,0.1,21.19,28.29792,127.454865,24.850431,68.22011,87.826515,42.33577,41.399998,31.0,0.0,10.166667
2022-02-17 00:00:00+00:00,51.0,34.15,24.35,0.1,21.79,28.256248,134.15344,22.057161,70.95076,92.19243,42.019306,36.36,97.0,0.0,47.208332
2022-02-18 00:00:00+00:00,53.0,34.65,24.6,1.2,20.88,28.629166,139.50151,21.30093,70.13676,93.045265,43.547188,36.36,100.0,13.0,54.708332
2022-02-19 00:00:00+00:00,53.0,33.9,24.6,1.2,20.32,28.345833,135.26587,16.87398,72.79571,94.46421,46.52454,30.960001,100.0,10.0,75.0
2022-02-20 00:00:00+00:00,61.0,32.4,24.1,3.6,18.63,27.597918,142.87083,19.513195,75.136154,92.52574,52.366013,31.319998,100.0,17.0,87.666664
2022-02-21 00:00:00+00:00,63.0,32.95,23.15,5.7999997,18.74,26.95417,20.85447,15.484185,77.26676,97.31178,48.78149,29.88,100.0,9.0,59.666668
2022-02-22 00:00:00+00:00,61.0,32.75,23.6,3.1000001,20.3,27.358332,27.186602,15.315873,76.96465,98.80132,49.791035,26.64,100.0,13.0,76.833336
2022-02-23 00:00:00+00:00,53.0,33.35,22.55,0.8000001,21.96,27.443748,29.029003,14.773164,73.07131,95.29431,42.26162,25.199999,100.0,5.0,56.541668
2022-02-24 00:00:00+00:00,3.0,33.4,23.15,0.0,18.4,27.418753,33.422836,12.413477,58.58569,72.114586,40.537785,26.64,100.0,38.0,94.875
2022-02-25 00:00:00+00:00,51.0,33.85,22.6,0.1,19.97,27.737501,46.35815,17.25373,59.674942,75.501434,38.870216,33.839996,100.0,6.0,69.958336
2022-02-26 00:00:00+00:00,51.0,34.6,23.1,0.4,22.96,28.64167,86.05959,14.689589,60.774532,82.786896,38.201656,30.239998,100.0,0.0,66.541664
2022-02-27 00:00:00+00:00,51.0,35.25,24.1,0.1,22.81,28.947914,107.43094,17.84816,58.46668,78.3685,35.360226,36.36,97.0,2.0,52.416668
2022-02-28 00:00:00+00:00,51.0,35.8,24.9,0.70000005,22.57,29.327087,121.92083,17.068707,59.18393,78.2424,35.19088,31.319998,100.0,0.0,42.208332
2022-03-01 00:00:00+00:00,3.0,35.1,25.0,0.0,20.88,29.389585,121.76328,15.827721,54.550472,75.76888,35.894207,31.319998,100.0,3.0,53.75
2022-03-02 00:00:00+00:00,3.0,33.05,25.1,0.0,11.33,28.549995,129.07126,17.193533,62.678604,81.95037,44.206127,28.8,100.0,34.0,94.958336
2022-03-03 00:00:00+00:00,51.0,34.3,24.35,0.4,21.22,29.016665,125.894714,17.551615,61.212864,80.05007,42.52143,27.72,100.0,6.0,52.458332
2022-03-04 00:00:00+00:00,51.0,36.45,25.05,0.1,22.89,29.40833,135.15323,19.255793,61.97238,82.71589,35.257423,34.56,100.0,16.0,90.958336
2022-03-05 00:00:00+00:00,55.0,36.35,25.05,1.5000001,21.96,29.462503,129.92152,20.808498,64.58809,83.55413,35.230232,36.36,100.0,1.0,69.291664
2022-03-06 00:00:00+00:00,61.0,35.45,24.95,2.3,22.76,28.962496,137.0609,22.415602,66.04856,88.14011,37.720768,36.0,100.0,5.0,76.833336
2022-03-07 00:00:00+00:00,61.0,35.2,23.45,2.0,21.98,28.535418,124.500206,21.533897,65.53787,83.53294,41.85003,36.719997,100.0,0.0,76.458336
2022-03-08 00:00:00+00:00,3.0,35.0,24.0,0.0,24.39,28.445833,140.77434,20.163212,62.24292,79.32955,35.753986,36.0,100.0,8.0,74.125
2022-03-09 00:00:00+00:00,51.0,34.5,23.55,0.3,22.77,28.237501,125.34683,20.326454,63.68845,82.7751,41.825943,36.36,100.0,4.0,83.5
2022-03-10 00:00:00+00:00,51.0,33.0,23.1,0.2,20.89,27.28333,147.04362,19.930477,67.82899,89.645195,45.588,34.56,100.0,3.0,82.708336
2022-03-11 00:00:00+00:00,3.0,35.3,23.7,0.0,24.79,28.716665,118.935745,21.897945,62.2105,86.69806,31.817919,35.28,100.0,0.0,36.75
2022-03-12 00:00:00+00:00,3.0,35.25,25.1,0.0,19.95,28.80625,121.74622,24.951921,65.27771,81.70048,35.26255,41.039997,100.0,38.0,94.291664
2022-03-13 00:00:00+00:00,63.0,35.05,25.9,5.1,20.66,29.295835,122.95575,19.734436,67.49233,84.58753,42.06887,36.0,100.0,9.0,65.791664
2022-03-14 00:00:00+00:00,53.0,35.4,25.05,1.4000001,19.72,28.820831,136.50739,17.414474,72.74575,91.402,45.384182,37.079998,100.0,8.0,75.25
2022-03-15 00:00:00+00:00,51.0,35.05,25.0,0.1,22.44,28.841665,140.3168,19.386593,71.28629,90.03025,42.46038,33.48,100.0,34.0,84.208336
2022-03-16 00:00:00+00:00,51.0,33.5,24.85,0.5,21.65,28.631254,141.69061,18.043148,69.99901,90.56548,47.84499,30.599998,100.0,41.0,93.5
2022-03-17 00:00:00+00:00,3.0,34.95,25.75,0.0,22.05,29.379166,141.02681,18.1041,68.39141,88.4725,41.39634,31.68,100.0,12.0,68.416664
2022-03-18 00:00:00+00:00,55.0,34.5,24.2,3.6000001,21.09,28.639585,143.36581,15.696165,73.36168,94.1614,45.28489,32.760002,100.0,27.0,87.458336
2022-03-19 00:00:00+00:00,51.0,34.5,25.15,0.5,23.58,28.66667,140.19449,21.67487,74.04829,93.91512,49.182087,36.0,100.0,97.0,99.833336
2022-03-20 00:00:00+00:00,51.0,34.4,25.3,1.4000001,20.87,28.831245,133.63493,19.652176,72.94044,88.44004,48.11853,32.399998,100.0,5.0,77.125
2022-03-21 00:00:00+00:00,55.0,32.7,25.4,2.2,21.51,28.302086,133.3044,26.14403,74.85011,90.330086,53.737125,42.48,100.0,80.0,97.041664
2022-03-22 00:00:00+00:00,61.0,30.8,24.7,4.6,17.23,27.383333,138.57988,19.319628,80.47547,96.7603,63.598846,36.0,100.0,18.0,77.041664
2022-03-23 00:00:00+00:00,61.0,33.55,25.1,1.6,22.31,28.431252,137.33208,16.87398,77.16912,96.19242,52.974327,28.8,100.0,8.0,83.75
2022-03-24 00:00:00+00:00,53.0,32.8,25.3,2.1999998,20.84,28.466665,139.73805,19.770523,77.25353,94.20363,55.540577,33.48,100.0,0.0,23.916666
2022-03-25 00:00:00+00:00,3.0,34.9,24.75,0.0,23.82,29.285418,144.37953,20.46941,73.63906,99.107506,44.399773,35.28,100.0,0.0,14.708333
2022-03-26 00:00:00+00:00,51.0,35.35,25.7,0.70000005,22.91,30.072916,157.38828,16.965895,68.63685,92.287125,42.935547,27.0,100.0,0.0,23.416666
2022-03-27 00:00:00+00:00,51.0,35.65,23.5,0.9,23.14,28.841667,128.5909,17.057314,72.19503,96.74834,44.353745,31.319998,100.0,7.0,62.708332
2022-03-28 00:00:00+00:00,63.0,35.4,23.9,8.700001,22.72,28.364586,122.25799,16.75064,74.47795,96.74118,43.613613,32.760002,100.0,8.0,59.416668
2022-03-29 00:00:00+00:00,63.0,33.6,23.95,11.7,20.91,27.737501,353.10767,18.079027,79.76747,95.61805,53.795643,36.0,100.0,17.0,72.833336
2022-03-30 00:00:00+00:00,61.0,33.2,24.3,4.7,22.34,27.881248,306.5371,17.76081,78.15123,94.448074,54.18821,30.239998,100.0,11.0,89.791664
2022-03-31 00:00:00+00:00,63.0,30.9,23.75,31.400002,14.23,26.191666,158.24661,12.88981,85.05224,94.71031,63.812653,24.48,100.0,99.0,99.958336
2022-04-01 00:00:00+00:00,63.0,29.65,24.6,18.300001,15.66,26.154167,133.04141,19.586119,86.95539,94.17623,72.371666,33.839996,100.0,43.0,90.208336
2022-04-02 00:00:00+00:00,55.0,31.85,22.8,3.0,22.49,26.841665,103.270645,16.992609,81.98736,97.601074,62.99182,28.8,100.0,2.0,73.458336
2022-04-03 00:00:00+00:00,65.0,31.6,22.85,21.1,24.35,25.827082,9.504281,15.827721,82.45272,95.853485,62.62792,24.48,100.0,2.0,74.458336
2022-04-04 00:00:00+00:00,65.0,31.95,23.45,14.800001,20.97,26.104166,7.312091,11.4862,82.43082,95.891365,57.44398,35.28,100.0,9.0,75.375
2022-04-05 00:00:00+00:00,65.0,30.95,23.2,22.700003,20.3,26.183334,335.46216,8.78872,85.92519,99.698364,65.381256,27.359999,100.0,32.0,85.25
2022-04-06 00:00:00+00:00,51.0,32.15,23.6,0.1,23.84,27.222918,297.6994,15.273505,81.44753,97.91139,56.970062,23.4,100.0,20.0,94.083336
2022-04-07 00:00:00+00:00,55.0,30.0,22.75,1.7,16.15,26.40833,204.53076,14.044615,84.90684,97.600174,70.50444,24.48,100.0,35.0,97.083336
2022-04-08 00:00:00+00:00,51.0,32.55,23.3,0.3,24.2,27.218748,224.51448,16.73516,77.6258,97.31478,43.51039,26.28,100.0,3.0,73.208336
2022-04-09 00:00:00+00:00,63.0,31.9,23.15,18.199999,22.74,26.981253,199.44011,15.124284,78.797035,93.828255,56.64244,23.039999,100.0,56.0,96.791664
2022-04-10 00:00:00+00:00,53.0,31.6,24.05,2.6,22.81,27.170835,177.81229,14.182355,80.333565,96.16297,59.085777,22.319998,100.0,19.0,65.916664
2022-04-11 00:00:00+00:00,53.0,30.5,24.1,3.0,22.05,27.277084,163.37161,14.84318,80.855255,95.29773,64.462006,26.28,100.0,4.0,52.583332
2022-04-12 00:00:00+00:00,51.0,31.5,23.8,0.5,23.13,27.420832,169.85172,13.493999,81.64817,94.746826,63.556225,24.48,99.0,14.0,52.25
2022-04-13 00:00:00+00:00,53.0,32.7,25.15,0.8,22.92,28.360418,178.8718,13.276144,80.61991,94.76591,61.74703,21.599998,100.0,5.0,46.333332
2022-04-14 00:00:00+00:00,65.0,32.9,24.15,18.9,21.52,27.900002,126.98681,12.979984,81.63262,95.58748,61.79087,26.64,100.0,71.0,96.708336
2022-04-15 00:00:00+00:00,55.0,31.5,24.75,4.7,16.41,27.583336,138.12953,12.522619,85.23693,95.90638,67.59742,22.319998,100.0,25.0,79.083336
2022-04-16 00:00:00+00:00,63.0,30.65,24.7,16.9,17.27,26.939583,123.04225,15.281989,86.28839,96.77572,67.11438,29.16,100.0,55.0,91.833336
2022-04-17 00:00:00+00:00,53.0,31.7,25.4,1.0,21.62,27.933334,127.17635,16.199999,79.93852,91.704544,62.49765,31.319998,100.0,1.0,59.916668
2022-04-18 00:00:00+00:00,51.0,33.0,24.7,0.2,23.12,28.402086,104.76047,15.256526,74.85557,90.28183,55.301067,29.519999,100.0,5.0,63.583332
2022-04-19 00:00:00+00:00,51.0,32.9,25.0,0.1,23.84,28.581251,110.74164,13.441071,76.08515,92.80652,53.07329,21.24,99.0,11.0,46.041668
2022-04-20 00:00:00+00:00,55.0,32.7,25.05,3.2000003,21.05,28.062498,103.81983,18.335276,77.837135,90.85257,57.794567,34.56,100.0,2.0,66.875
2022-04-21 00:00:00+00:00,61.0,33.9,25.2,2.9,22.28,28.779167,126.65464,17.654688,73.99261,90.588936,53.38315,28.08,100.0,0.0,23.041666
2022-04-22 00:00:00+00:00,53.0,34.1,25.75,0.5,23.46,29.1,127.34528,14.021525,74.023,91.44487,48.631603,24.84,94.0,6.0,48.916668
2022-04-23 00:00:00+00:00,53.0,35.15,25.6,0.8000001,22.55,29.15625,132.55678,18.0036,77.24062,95.63401,49.05103,33.12,100.0,0.0,59.208332
2022-04-24 00:00:00+00:00,63.0,33.65,26.15,5.8999996,20.73,29.05417,136.58153,19.878391,79.4311,95.65936,55.96151,34.56,100.0,44.0,89.083336
2022-04-25 00:00:00+00:00,61.0,33.4,25.8,2.1,21.4,28.956247,145.11195,17.283749,77.61653,93.94365,57.093224,33.839996,100.0,6.0,76.833336
2022-04-26 00:00:00+00:00,53.0,33.75,25.25,1.8000001,21.22,28.554167,173.95601,10.383987,76.927345,93.63819,53.832504,21.96,100.0,27.0,87.541664
2022-04-27 00:00:00+00:00,53.0,35.45,26.55,1.0,24.05,30.587494,136.90009,15.124284,71.88102,89.42806,46.37653,25.56,100.0,10.0,50.958332
2022-04-28 00:00:00+00:00,61.0,34.05,24.05,4.2999997,21.77,28.983332,149.47473,21.767351,74.57411,92.455505,52.900803,36.0,100.0,47.0,90.25
2022-04-29 00:00:00+00:00,63.0,26.8,24.4,38.899998,6.13,25.356249,18.56622,17.84816,88.4082,94.45413,81.360374,30.239998,100.0,96.0,99.833336
2022-04-30 00:00:00+00:00,63.0,29.8,25.05,7.7999997,13.93,26.808334,130.64569,17.208603,86.42864,95.616455,74.069534,30.239998,100.0,94.0,99.708336
2022-05-01 00:00:00+00:00,63.0,30.65,24.35,14.599999,16.66,26.814583,142.19522,15.876775,87.34562,97.62848,69.23493,32.039997,100.0,21.0,96.416664
2022-05-02 00:00:00+00:00,63.0,31.55,24.0,22.6,20.65,26.88542,140.77434,15.277749,84.4554,95.29431,66.22313,29.16,100.0,97.0,99.5
2022-05-03 00:00:00+00:00,63.0,29.6,23.6,14.099999,13.1,26.054167,128.65982,15.141414,88.146706,97.32269,73.45604,27.72,100.0,25.0,91.208336
2022-05-04 00:00:00+00:00,63.0,31.5,23.9,10.5,21.12,26.831253,13.4161625,12.768586,85.10269,97.32668,63.92913,24.119999,100.0,86.0,98.75
2022-05-05 00:00:00+00:00,61.0,31.95,25.4,2.3999996,21.56,27.943748,123.37527,18.335276,80.91145,91.97453,62.327827,30.960001,100.0,30.0,86.291664
2022-05-06 00:00:00+00:00,63.0,30.9,25.6,7.1,16.93,27.90625,126.89908,18.161278,81.54897,90.12165,70.668106,32.760002,100.0,11.0,88.291664
2022-05-07 00:00:00+00:00,63.0,32.5,25.8,6.3999996,22.05,28.283333,108.66598,20.12461,77.321976,87.1675,60.05727,35.28,100.0,91.0,99.541664
2022-05-08 00:00:00+00:00,63.0,29.75,26.05,12.700002,11.71,27.23958,122.951454,18.35647,85.161736,91.205605,74.20158,34.2,100.0,100.0,100.0
2022-05-09 00:00:00+00:00,61.0,32.1,25.5,3.4,19.16,28.193748,129.00693,19.406637,82.0655,95.061066,63.1136,32.399998,100.0,96.0,99.583336
2022-05-10 00:00:00+00:00,65.0,31.45,25.4,10.600001,18.23,27.856247,127.954285,13.441071,85.88001,97.07472,70.55755,26.64,100.0,60.0,96.208336
2022-05-11 00:00:00+00:00,63.0,32.1,24.5,10.599999,22.35,28.25625,156.78351,13.237039,84.825935,97.93597,67.69501,31.319998,100.0,54.0,94.916664
2022-05-12 00:00:00+00:00,65.0,32.2,25.6,8.6,17.8,27.727081,146.9761,12.324414,86.266815,98.23379,64.4716,22.319998,100.0,86.0,99.375
2022-05-13 00:00:00+00:00,63.0,33.05,26.0,3.5,22.13,28.597916,183.06354,14.168641,84.45135,96.52042,63.884243,28.44,100.0,11.0,77.041664
2022-05-14 00:00:00+00:00,61.0,32.85,26.5,2.9999998,19.15,28.741667,163.01288,13.363711,84.92808,97.37733,64.2235,23.759998,100.0,17.0,78.125
2022-05-15 00:00:00+00:00,65.0,33.2,24.55,18.899998,22.65,28.270834,171.07608,16.516901,82.99022,96.76745,62.401447,30.239998,100.0,26.0,82.833336
2022-05-16 00:00:00+00:00,65.0,31.4,24.3,21.8,15.5,26.714584,229.87408,12.313893,87.98083,95.32858,70.75845,31.319998,100.0,99.0,99.916664
2022-05-17 00:00:00+00:00,63.0,30.7,24.2,13.299999,12.07,26.752085,142.8579,13.281023,87.34791,95.87776,72.5529,24.48,100.0,100.0,100.0
2022-05-18 00:00:00+00:00,63.0,30.15,24.1,18.6,13.44,26.668753,163.59697,16.595179,88.19282,97.62409,72.2419,28.8,100.0,100.0,100.0
2022-05-19 00:00:00+00:00,65.0,30.3,25.1,25.100002,13.68,26.554167,174.13414,13.237039,89.87323,98.81461,70.98301,26.64,100.0,6.0,90.541664
2022-05-20 00:00:00+00:00,63.0,32.35,24.9,16.1,21.64,27.854166,262.38358,12.24,84.90476,98.814224,64.31058,22.68,100.0,39.0,93.958336
2022-05-21 00:00:00+00:00,61.0,31.8,24.8,4.4,17.59,27.706251,223.25974,15.575981,85.15684,96.76745,66.741196,28.8,100.0,96.0,99.541664
2022-05-22 00:00:00+00:00,63.0,30.9,24.5,18.4,13.72,26.65833,219.35748,18.79255,87.742065,94.17412,70.201866,45.36,100.0,95.0,99.75
2022-05-23 00:00:00+00:00,53.0,29.45,25.0,2.1,15.49,26.731253,224.3628,20.523157,88.10669,95.616455,75.8885,40.32,100.0,98.0,99.916664
2022-05-24 00:00:00+00:00,51.0,31.9,25.15,0.4,18.62,28.277082,244.01323,13.556282,82.36259,96.774574,67.75334,30.239998,100.0,74.0,97.458336
2022-05-25 00:00:00+00:00,63.0,32.5,25.35,6.7,21.32,28.222916,279.62167,17.551615,81.9603,92.52574,66.0899,32.399998,100.0,99.0,99.791664
2022-05-26 00:00:00+00:00,65.0,31.7,25.55,12.9,18.22,27.202082,291.9362,13.37825,88.14172,96.782845,71.444695,34.2,100.0,62.0,96.625
2022-05-27 00:00:00+00:00,65.0,31.25,24.3,36.0,12.9,26.275,239.77237,17.786331,88.46955,95.60842,71.57732,32.760002,100.0,100.0,100.0
2022-05-28 00:00:00+00:00,63.0,29.9,24.2,14.099999,11.46,25.904161,224.09274,21.862406,88.94309,96.17142,75.13167,39.6,100.0,45.0,97.708336
2022-05-29 00:00:00+00:00,63.0,30.1,24.6,6.1,14.4,26.718748,232.46263,19.161337,87.039734,95.028595,71.37347,33.839996,100.0,62.0,97.25
2022-05-30 00:00:00+00:00,63.0,31.05,24.1,10.900002,15.22,26.47083,207.11452,12.768586,90.04938,99.70024,71.329506,36.0,100.0,100.0,100.0
2022-05-31 00:00:00+00:00,65.0,32.1,24.4,12.400001,22.57,27.608335,170.2606,9.0,85.83472,98.80982,66.77101,19.08,100.0,20.0,73.083336
2022-06-01 00:00:00+00:00,63.0,30.55,24.65,10.8,15.22,26.860418,161.97131,12.768586,89.69776,98.22266,75.161606,28.8,100.0,98.0,99.833336
2022-06-02 00:00:00+00:00,65.0,32.25,23.5,20.400002,19.82,26.43125,174.28947,23.143827,86.14059,98.80043,62.053207,41.039997,100.0,94.0,99.375
2022-06-03 00:00:00+00:00,63.0,30.8,24.5,7.5999994,17.71,26.84583,217.35843,16.595179,86.405846,95.320045,69.98299,30.599998,100.0,31.0,95.791664
2022-06-04 00:00:00+00:00,65.0,30.65,23.2,16.8,18.33,26.139582,180.25803,12.7279215,87.90243,100.0,69.35723,26.28,100.0,29.0,90.125
2022-06-05 00:00:00+00:00,3.0,32.25,24.5,0.0,23.94,27.910418,241.1656,15.876775,81.413956,95.34557,60.181847,28.44,87.0,0.0,21.375
2022-06-06 00:00:00+00:00,55.0,32.15,24.45,3.6999998,23.48,27.779165,269.61932,14.764389,84.491005,98.80982,64.4612,28.08,100.0,38.0,90.083336
2022-06-07 00:00:00+00:00,65.0,32.25,24.25,21.0,21.17,27.210419,300.33408,9.178235,86.37089,99.401985,67.629814,21.96,100.0,95.0,99.583336
2022-06-08 00:00:00+00:00,61.0,32.55,24.5,2.1,23.37,27.820833,305.44116,10.685391,81.75169,96.19103,58.99299,21.599998,100.0,50.0,95.416664
